target_id	length	eff_length	est_counts	tpm
NC_004830.2	10140	9927.58	0	0
ENA|CEND01000001|CEND01000001.1	10142	9929.58	0	0
NC_009025.1	9499	9286.58	0	0
NC_004807.1	9524	9311.58	0	0
NC_010711.1	3674	3461.58	1	8535.91
NC_002548.1	9491	9278.58	0	0
NC_014137.1	9505	9292.58	0	0
NC_032433.1	5991	5778.58	6	30679.9
NC_003784.1	8550	8337.58	1	3543.92
NC_002066.1	8832	8619.58	279	956407
NC_006494.1	10112	9899.58	0	0
NC_040601.1	9552	9339.58	0	0
KX578272.1	4146	3933.58	0	0
NC_027631.1	6258	6045.58	0	0
NC_035071.1	20414	20201.6	0	0
KY354240.1	10091	9878.58	0	0
KY354234.1	14001	13788.6	0	0
KR819915.1	496396	496184	14	833.701
MG571088.1	1811	1598.58	0	0
MG571087.1	2194	1981.58	0	0
NC_027619.1	6169	5956.58	0	0
MK032464.1	8332	8119.58	0	0
MK032465.1	2198	1985.58	0	0
MK032466.1	1899	1686.58	0	0
MK032467.1	1983	1770.58	0	0
MK032468.1	1708	1495.58	0	0
MK032469.1	1442	1229.58	0	0
MK032470.1	951	738.581	0	0
