target_id	length	eff_length	est_counts	tpm
NC_004830.2	10140	9913.79	0	0
ENA|CEND01000001|CEND01000001.1	10142	9915.79	0	0
NC_009025.1	9499	9272.79	0	0
NC_004807.1	9524	9297.79	0	0
NC_010711.1	3674	3447.79	0	0
NC_002548.1	9491	9264.79	0	0
NC_014137.1	9505	9278.79	0	0
NC_032433.1	5991	5764.79	2	8684.45
NC_003784.1	8550	8323.79	127	381925
NC_002066.1	8832	8605.79	209	607927
NC_006494.1	10112	9885.79	0	0
NC_040601.1	9552	9325.79	0	0
KX578272.1	4146	3919.79	0	0
NC_027631.1	6258	6031.79	0	0
NC_035071.1	20414	20187.8	0	0
KY354240.1	10091	9864.79	0	0
KY354234.1	14001	13774.8	0	0
KR819915.1	496396	496170	29	1463.06
MG571088.1	1811	1584.79	0	0
MG571087.1	2194	1967.79	0	0
NC_027619.1	6169	5942.79	0	0
MK032464.1	8332	8105.79	0	0
MK032465.1	2198	1971.79	0	0
MK032466.1	1899	1672.79	0	0
MK032467.1	1983	1756.79	0	0
MK032468.1	1708	1481.79	0	0
MK032469.1	1442	1215.79	0	0
MK032470.1	951	724.788	0	0
