target_id	length	eff_length	est_counts	tpm
NC_004830.2	10140	9926.74	0	0
ENA|CEND01000001|CEND01000001.1	10142	9928.74	0	0
NC_009025.1	9499	9285.74	1	10976.7
NC_004807.1	9524	9310.74	0	0
NC_010711.1	3674	3460.74	3	88357
NC_002548.1	9491	9277.74	77	845935
NC_014137.1	9505	9291.74	0	0
NC_032433.1	5991	5777.74	1	17641.3
NC_003784.1	8550	8336.74	3	36678.7
NC_002066.1	8832	8618.74	0	0
NC_006494.1	10112	9898.74	0	0
NC_040601.1	9552	9338.74	0	0
KX578272.1	4146	3932.74	0	0
NC_027631.1	6258	6044.74	0	0
NC_035071.1	20414	20200.7	0	0
KY354240.1	10091	9877.74	0	0
KY354234.1	14001	13787.7	0	0
KR819915.1	496396	496183	2	410.844
MG571088.1	1811	1597.74	0	0
MG571087.1	2194	1980.74	0	0
NC_027619.1	6169	5955.74	0	0
MK032464.1	8332	8118.74	0	0
MK032465.1	2198	1984.74	0	0
MK032466.1	1899	1685.74	0	0
MK032467.1	1983	1769.74	0	0
MK032468.1	1708	1494.74	0	0
MK032469.1	1442	1228.74	0	0
MK032470.1	951	737.737	0	0
